Amazon Web Services,AWSMigrationHub,RESOURCE,AssociateCreatedArtifact,POST,/associatecreatedartifact,Associates a created artifact of an AWS cloud resource, the target receiving the migration, with the migration task performed by a migration tool. This API has the following traits:   Migration tools can call the AssociateCreatedArtifact operation to indicate which AWS artifact is associated with a migration task.   The created artifact name must be provided in ARN (Amazon Resource Name) format which will contain information about type and region; for example: arn:aws:ec2:us-east-1:488216288981:image/ami-6d0ba87b.   Examples of the AWS resource behind the created artifact are, AMI's, EC2 instance, or DMS endpoint, etc.  ,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/AWSMigrationHub-2017-05-31.normal.json
Amazon Web Services,acm,RESOURCE,AddTagsToCertificate,POST,/addtagstocertificate,Adds one or more tags to an ACM Certificate. Tags are labels that you can use to identify and organize your AWS resources. Each tag consists of a key and an optional value. You specify the certificate on input by its Amazon Resource Name (ARN). You specify the tag by using a key-value pair. You can apply a tag to just one certificate if you want to identify a specific characteristic of that certificate, or you can apply the same tag to multiple certificates if you want to filter for a common relationship among those certificates. Similarly, you can apply the same tag to multiple resources if you want to specify a relationship among those resources. For example, you can add the same tag to an ACM Certificate and an Elastic Load Balancing load balancer to indicate that they are both used by the same website. For more information, see Tagging ACM Certificates. To remove one or more tags, use the RemoveTagsFromCertificate action. To view all of the tags that have been applied to the certificate, use the ListTagsForCertificate action.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/acm-2015-12-08.normal.json
Amazon Web Services,acm,RESOURCE,DeleteCertificate,POST,/deletecertificate,Deletes an ACM Certificate and its associated private key. If this action succeeds, the certificate no longer appears in the list of ACM Certificates that can be displayed by calling the ListCertificates action or be retrieved by calling the GetCertificate action. The certificate will not be available for use by other AWS services.  You cannot delete an ACM Certificate that is being used by another AWS service. To delete a certificate that is in use, the certificate association must first be removed. ,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/acm-2015-12-08.normal.json
Amazon Web Services,acm,RESOURCE,DescribeCertificate,POST,/describecertificate,Returns detailed metadata about the specified ACM Certificate.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/acm-2015-12-08.normal.json
Amazon Web Services,acm,RESOURCE,GetCertificate,POST,/getcertificate,Retrieves an ACM Certificate and certificate chain for the certificate specified by an ARN. The chain is an ordered list of certificates that contains the root certificate, intermediate certificates of subordinate CAs, and the ACM Certificate. The certificate and certificate chain are base64 encoded. If you want to decode the certificate chain to see the individual certificate fields, you can use OpenSSL.  Currently, ACM Certificates can be used only with Elastic Load Balancing and Amazon CloudFront. ,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/acm-2015-12-08.normal.json
Amazon Web Services,acm,RESOURCE,ImportCertificate,POST,/importcertificate,Imports an SSL/TLS certificate into AWS Certificate Manager (ACM) to use with ACM's integrated AWS services.  ACM does not provide managed renewal for certificates that you import.  For more information about importing certificates into ACM, including the differences between certificates that you import and those that ACM provides, see Importing Certificates in the AWS Certificate Manager User Guide. To import a certificate, you must provide the certificate and the matching private key. When the certificate is not self-signed, you must also provide a certificate chain. You can omit the certificate chain when importing a self-signed certificate. The certificate, private key, and certificate chain must be PEM-encoded. For more information about converting these items to PEM format, see Importing Certificates Troubleshooting in the AWS Certificate Manager User Guide. To import a new certificate, omit the CertificateArn field. Include this field only when you want to replace a previously imported certificate. This operation returns the Amazon Resource Name (ARN) of the imported certificate.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/acm-2015-12-08.normal.json
Amazon Web Services,acm,RESOURCE,ListCertificates,POST,/listcertificates,Retrieves a list of ACM Certificates and the domain name for each. You can optionally filter the list to return only the certificates that match the specified status.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/acm-2015-12-08.normal.json
Amazon Web Services,acm,RESOURCE,ListTagsForCertificate,POST,/listtagsforcertificate,Lists the tags that have been applied to the ACM Certificate. Use the certificate's Amazon Resource Name (ARN) to specify the certificate. To add a tag to an ACM Certificate, use the AddTagsToCertificate action. To delete a tag, use the RemoveTagsFromCertificate action.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/acm-2015-12-08.normal.json
Amazon Web Services,acm,RESOURCE,RemoveTagsFromCertificate,POST,/removetagsfromcertificate,Remove one or more tags from an ACM Certificate. A tag consists of a key-value pair. If you do not specify the value portion of the tag when calling this function, the tag will be removed regardless of value. If you specify a value, the tag is removed only if it is associated with the specified value. To add tags to a certificate, use the AddTagsToCertificate action. To view all of the tags that have been applied to a specific ACM Certificate, use the ListTagsForCertificate action.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/acm-2015-12-08.normal.json
Amazon Web Services,acm,RESOURCE,RequestCertificate,POST,/requestcertificate,Requests an ACM Certificate for use with other AWS services. To request an ACM Certificate, you must specify the fully qualified domain name (FQDN) for your site. You can also specify additional FQDNs if users can reach your site by using other names. For each domain name you specify, email is sent to the domain owner to request approval to issue the certificate. After receiving approval from the domain owner, the ACM Certificate is issued. For more information, see the AWS Certificate Manager User Guide.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/acm-2015-12-08.normal.json
Amazon Web Services,acm,RESOURCE,ResendValidationEmail,POST,/resendvalidationemail,Resends the email that requests domain ownership validation. The domain owner or an authorized representative must approve the ACM Certificate before it can be issued. The certificate can be approved by clicking a link in the mail to navigate to the Amazon certificate approval website and then clicking I Approve. However, the validation email can be blocked by spam filters. Therefore, if you do not receive the original mail, you can request that the mail be resent within 72 hours of requesting the ACM Certificate. If more than 72 hours have elapsed since your original request or since your last attempt to resend validation mail, you must request a new certificate. For more information about setting up your contact email addresses, see Configure Email for your Domain. ,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/acm-2015-12-08.normal.json
Amazon Web Services,apigateway,RESOURCE,CreateApiKey,POST,/apikeys,Create an ApiKey resource.  AWS CLI,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,CreateAuthorizer,POST,/restapis/{restapi_id}/authorizers,Adds a new Authorizer resource to an existing RestApi resource. AWS CLI,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,CreateBasePathMapping,POST,/domainnames/{domain_name}/basepathmappings,Creates a new BasePathMapping resource.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,CreateDeployment,POST,/restapis/{restapi_id}/deployments,Creates a Deployment resource, which makes a specified RestApi callable over the internet.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,CreateDocumentationPart,POST,/restapis/{restapi_id}/documentation/parts,No description,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,CreateDocumentationVersion,POST,/restapis/{restapi_id}/documentation/versions,No description,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,CreateDomainName,POST,/domainnames,Creates a new domain name.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,CreateModel,POST,/restapis/{restapi_id}/models,Adds a new Model resource to an existing RestApi resource.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,CreateRequestValidator,POST,/restapis/{restapi_id}/requestvalidators,Creates a ReqeustValidator of a given RestApi.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,CreateResource,POST,/restapis/{restapi_id}/resources/{parent_id},Creates a Resource resource.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,CreateRestApi,POST,/restapis,Creates a new RestApi resource.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,CreateStage,POST,/restapis/{restapi_id}/stages,Creates a new Stage resource that references a pre-existing Deployment for the API. ,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,CreateUsagePlan,POST,/usageplans,Creates a usage plan with the throttle and quota limits, as well as the associated API stages, specified in the payload. ,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,CreateUsagePlanKey,POST,/usageplans/{usageplanId}/keys,Creates a usage plan key for adding an existing API key to a usage plan.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,DeleteApiKey,DELETE,/apikeys/{api_Key},Deletes the ApiKey resource.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,DeleteAuthorizer,DELETE,/restapis/{restapi_id}/authorizers/{authorizer_id},Deletes an existing Authorizer resource. AWS CLI,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,DeleteBasePathMapping,DELETE,/domainnames/{domain_name}/basepathmappings/{base_path},Deletes the BasePathMapping resource.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,DeleteClientCertificate,DELETE,/clientcertificates/{clientcertificate_id},Deletes the ClientCertificate resource.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,DeleteDeployment,DELETE,/restapis/{restapi_id}/deployments/{deployment_id},Deletes a Deployment resource. Deleting a deployment will only succeed if there are no Stage resources associated with it.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,DeleteDocumentationPart,DELETE,/restapis/{restapi_id}/documentation/parts/{part_id},No description,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,DeleteDocumentationVersion,DELETE,/restapis/{restapi_id}/documentation/versions/{doc_version},No description,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,DeleteDomainName,DELETE,/domainnames/{domain_name},Deletes the DomainName resource.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,DeleteGatewayResponse,DELETE,/restapis/{restapi_id}/gatewayresponses/{response_type},Clears any customization of a GatewayResponse of a specified response type on the given RestApi and resets it with the default settings.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,DeleteIntegration,DELETE,/restapis/{restapi_id}/resources/{resource_id}/methods/{http_method}/integration,Represents a delete integration.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,DeleteIntegrationResponse,DELETE,/restapis/{restapi_id}/resources/{resource_id}/methods/{http_method}/integration/responses/{status_code},Represents a delete integration response.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,DeleteMethod,DELETE,/restapis/{restapi_id}/resources/{resource_id}/methods/{http_method},Deletes an existing Method resource.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,DeleteMethodResponse,DELETE,/restapis/{restapi_id}/resources/{resource_id}/methods/{http_method}/responses/{status_code},Deletes an existing MethodResponse resource.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,DeleteModel,DELETE,/restapis/{restapi_id}/models/{model_name},Deletes a model.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,DeleteRequestValidator,DELETE,/restapis/{restapi_id}/requestvalidators/{requestvalidator_id},Deletes a RequestValidator of a given RestApi.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,DeleteResource,DELETE,/restapis/{restapi_id}/resources/{resource_id},Deletes a Resource resource.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,DeleteRestApi,DELETE,/restapis/{restapi_id},Deletes the specified API.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,DeleteStage,DELETE,/restapis/{restapi_id}/stages/{stage_name},Deletes a Stage resource.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,DeleteUsagePlan,DELETE,/usageplans/{usageplanId},Deletes a usage plan of a given plan Id.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,DeleteUsagePlanKey,DELETE,/usageplans/{usageplanId}/keys/{keyId},Deletes a usage plan key and remove the underlying API key from the associated usage plan.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,FlushStageAuthorizersCache,DELETE,/restapis/{restapi_id}/stages/{stage_name}/cache/authorizers,Flushes all authorizer cache entries on a stage.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,FlushStageCache,DELETE,/restapis/{restapi_id}/stages/{stage_name}/cache/data,Flushes a stage's cache.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GenerateClientCertificate,POST,/clientcertificates,Generates a ClientCertificate resource.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetAccount,GET,/account,Gets information about the current Account resource.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetApiKey,GET,/apikeys/{api_Key},Gets information about the current ApiKey resource.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetApiKeys,GET,/apikeys,Gets information about the current ApiKeys resource.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetAuthorizer,GET,/restapis/{restapi_id}/authorizers/{authorizer_id},Describe an existing Authorizer resource. AWS CLI,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetAuthorizers,GET,/restapis/{restapi_id}/authorizers,Describe an existing Authorizers resource. AWS CLI,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetBasePathMapping,GET,/domainnames/{domain_name}/basepathmappings/{base_path},Describe a BasePathMapping resource.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetBasePathMappings,GET,/domainnames/{domain_name}/basepathmappings,Represents a collection of BasePathMapping resources.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetClientCertificate,GET,/clientcertificates/{clientcertificate_id},Gets information about the current ClientCertificate resource.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetClientCertificates,GET,/clientcertificates,Gets a collection of ClientCertificate resources.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetDeployment,GET,/restapis/{restapi_id}/deployments/{deployment_id},Gets information about a Deployment resource.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetDeployments,GET,/restapis/{restapi_id}/deployments,Gets information about a Deployments collection.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetDocumentationPart,GET,/restapis/{restapi_id}/documentation/parts/{part_id},No description,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetDocumentationParts,GET,/restapis/{restapi_id}/documentation/parts,No description,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetDocumentationVersion,GET,/restapis/{restapi_id}/documentation/versions/{doc_version},No description,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetDocumentationVersions,GET,/restapis/{restapi_id}/documentation/versions,No description,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetDomainName,GET,/domainnames/{domain_name},Represents a domain name that is contained in a simpler, more intuitive URL that can be called.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetDomainNames,GET,/domainnames,Represents a collection of DomainName resources.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetExport,GET,/restapis/{restapi_id}/stages/{stage_name}/exports/{export_type},Exports a deployed version of a RestApi in a specified format.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetGatewayResponse,GET,/restapis/{restapi_id}/gatewayresponses/{response_type},Gets a GatewayResponse of a specified response type on the given RestApi.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetGatewayResponses,GET,/restapis/{restapi_id}/gatewayresponses,Gets the GatewayResponses collection on the given RestApi. If an API developer has not added any definitions for gateway responses, the result will be the Amazon API Gateway-generated default GatewayResponses collection for the supported response types.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetIntegration,GET,/restapis/{restapi_id}/resources/{resource_id}/methods/{http_method}/integration,Represents a get integration.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetIntegrationResponse,GET,/restapis/{restapi_id}/resources/{resource_id}/methods/{http_method}/integration/responses/{status_code},Represents a get integration response.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetMethod,GET,/restapis/{restapi_id}/resources/{resource_id}/methods/{http_method},Describe an existing Method resource.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetMethodResponse,GET,/restapis/{restapi_id}/resources/{resource_id}/methods/{http_method}/responses/{status_code},Describes a MethodResponse resource.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetModel,GET,/restapis/{restapi_id}/models/{model_name},Describes an existing model defined for a RestApi resource.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetModelTemplate,GET,/restapis/{restapi_id}/models/{model_name}/default_template,Generates a sample mapping template that can be used to transform a payload into the structure of a model.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
Amazon Web Services,apigateway,RESOURCE,GetModels,GET,/restapis/{restapi_id}/models,Describes existing Models defined for a RestApi resource.,https://raw.githubusercontent.com/aws/aws-sdk-js/master/apis/apigateway-2015-07-09.normal.json
